"Raf","Mek","PLCg","PIP2","PIP3","Erk","Akt","PKA","PKC","p38","JNK"
4.0926765051214,3.69137633431252,2.96527306606928,2.68102152871429,2.80336038090653,2.05412373369555,3.16968558067743,5.12693574979242,3.45946628978613,3.93182563272433,3.03013370027132
3.54961738678043,3.10906095886099,3.25809653802148,4.18052225846315,3.32862668882732,2.39789527279837,3.46885603013597,5.70544775397526,2.14710019015365,3.08190996979504,1.870262530716
5.10291057020543,3.72569342723665,4.26127043353808,5.26527751246984,4.18965474202643,3.73528582692809,3.91402100809082,5.80362780962592,3.21486780347066,3.72569342723665,2.54944517092557
3.61091791264422,2.2321626286975,3.20274644293832,2.59525470695687,1.61541998411165,2.82731362192903,3.29212628660779,5.04664573161929,3.27336401015227,3.71843825635548,2.97552956623647
3.89589362349826,3.5055573969864,0.405465108108164,4.77491296057519,2.37954613413017,0.712949807856125,2.69462718077007,6.41427829355076,1.16002091679675,3.58351893845611,4.08260930600368
4.3425058765116,3.48737507790321,3.13549421592915,4.49423862528081,2.8094026953625,2.47653840011748,3.13549421592915,6.17065621089301,2.41591377830105,3.03974915897077,1.38379123090177
3.26575941076705,3.04452243772342,3.36384159511839,4.45782959808938,3.29212628660779,3.8607297110406,4.46705688385846,6.15379595902543,3.10906095886099,3.61899332664977,2.70805020110221
2.52572864430826,2.65324196460721,2.99573227355399,2.78501124223834,2.61739583283408,4.18965474202643,4.71402459090017,7.64563679088225,0.405465108108164,4.59208494643944,1.65632149833295
4.72295322164447,2.96010509591084,2.97552956623647,3.72569342723665,1.92861865194525,2.43361335540045,3.41772668361337,6.09017802004401,2.83321334405622,3.34638914516716,2.7408400239252
4.41279829334063,4.02891675689965,3.31054301339402,4.57471097850338,2.62466859216316,1.77833644889591,2.56494935746154,6.10813585391167,1.870262530716,2.79116510781272,0.405465108108164
3.8607297110406,2.92316158071916,2.82137888640921,3.29212628660779,2.24918431626693,2.98568193770049,3.60277675506052,6.27004280531029,3.43398720448515,3.71843825635548,2.43361335540045
4.10098910494077,3.10009228887823,3.2846635654062,4.37701409285034,3.04452243772342,3.00071981506503,3.45315712059287,5.52345892052492,3.05400118167797,3.29212628660779,2.55722731136763
3.45315712059287,2.54160199346455,1.46325540225602,3.27336401015227,3.51452606696916,1.97823903617067,2.30856716467159,5.8391871116624,3.69137633431252,4.39568296112137,3.68135118769314
3.63758615972639,3.02042488614436,1.47932922708708,2.08815348228186,2.69462718077007,3.06339092202781,3.68135118769314,5.7120812774709,2.42480272571829,3.35340671782581,2.08815348228186
4.02891675689965,2.85070650150373,3.91402100809082,3.62966009445396,2.9338568698359,2.80336038090653,3.22286784613774,5.69541422498568,2.97552956623647,3.51452606696916,3.45315712059287
2.18941639488841,2.90690105984738,3.34638914516716,4.63957161270542,3.58351893845611,2.19833507162025,3.00071981506503,5.66815529701305,2.45100509811232,3.37073817417745,2.82137888640921
4.0926765051214,2.96010509591084,2.60268968544438,3.5234150143864,3.80666248977032,3.22286784613774,4.02891675689965,7.321519189905,3.54961738678043,4.3425058765116,3.54095932403731
4.25277179881662,3.43398720448515,3.51452606696916,4.76643833358421,4.02891675689965,2.40694510831829,3.35340671782581,6.69270389756526,1.09861228866811,3.17805383034795,4.06560209335645
3.70868208141012,2.77258872223978,2.7408400239252,4.16355963124357,3.39785848039664,3.29212628660779,3.78872478908365,6.47620283611065,2.45958884180371,3.2846635654062,2.3887627892351
3.67376581630389,2.33408376005342,3.5055573969864,3.86911550441687,4.19870457754634,2.71469474382088,3.38099467434464,5.70544775397526,2.46809953147162,3.06339092202781,1.51072193949494
3.45946628978613,3.17805383034795,3.45946628978613,5.04664573161929,3.73528582692809,1.94448055624572,2.68784749378469,6.10813585391167,2.76631910922619,3.27336401015227,2.8094026953625
4.28771595520264,2.87356463957978,3.21486780347066,3.23080439573347,2.89591193827178,2.03731661537916,3.63758615972639,4.15418456257812,1.16627093714192,3.07269331469012,4.58292457704077
3.8877303128591,2.77258872223978,2.85070650150373,5.12098335126512,3.60277675506052,2.484906649788,2.94968833505258,6.02707297457535,2.55722731136763,2.73436750941958,2.66025953726586
2.94968833505258,2.37954613413017,4.15418456257812,3.94931879017184,3.23080439573347,2.12106321637066,2.66722820658195,6.22554803846053,1.83736998048011,2.66722820658195,4.27944004589878
4.00186370942794,2.65324196460721,3.02042488614436,2.68784749378469,3.27336401015227,1.75440368268429,2.70805020110221,3.54095932403731,2.37024374146786,3.25809653802148,2.25758772706331
3.5234150143864,2.64617479738412,4.67749084756772,5.17332087637335,4.10098910494077,3.29212628660779,3.54095932403731,5.65073325356639,0.625938430866495,2.96527306606928,4.15418456257812
3.62966009445396,2.82731362192903,1.88706964903238,2.13888900032326,2.57261223020711,3.29212628660779,4.0926765051214,7.09713520014354,2.70805020110221,3.11794990627824,1.01884732019925
3.7796338173824,2.82731362192903,2.89591193827178,3.22286784613774,2.05412373369555,3.13549421592915,3.23867845216438,5.76675727381759,1.52605630349505,3.20274644293832,1.7630170003624
4.18052225846315,3.48737507790321,2.13888900032326,3.54961738678043,1.45628673293993,1.42310833424261,2.54160199346455,4.78331637137157,3.07269331469012,3.61899332664977,3.15273602236366
4.36818122785183,3.65583960003574,2.50143595173921,5.00729639283074,3.10906095886099,2.89037175789616,3.49650756146648,5.65773853615479,3.21486780347066,3.83297979808769,3.55820113047182
3.65583960003574,2.63905732961526,2.94968833505258,3.42426265459315,2.58021682959233,2.42480272571829,3.04452243772342,5.92825847120419,1.62334081760309,3.71843825635548,4.37701409285034
3.04452243772342,2.7408400239252,2.66722820658195,4.90897164031976,3.56671182013973,1.16627093714192,3.3357695763397,6.45912167547259,2.94968833505258,3.65583960003574,2.66722820658195
4.00186370942794,3.8416005411316,3.22286784613774,3.00071981506503,3.11794990627824,2.94968833505258,3.63758615972639,5.84788281862996,3.20274644293832,3.7635229971097,3.49650756146648
3.82428409112014,2.96010509591084,2.82731362192903,3.44361809754611,1.5830939370945,2.9338568698359,3.48737507790321,5.75732324158423,2.16332302566054,3.16968558067743,3.22286784613774
3.72569342723665,3.08190996979504,2.8094026953625,3.03974915897077,2.36085400111802,4.27944004589878,4.88658264542628,6.39609597446757,3.64805745959368,4.01096295328305,3.1267605359604
3.8416005411316,3.34638914516716,2.66722820658195,2.86220088092947,2.77258872223978,2.89037175789616,3.69137633431252,5.74139933822751,2.21484617868604,3.21486780347066,0.76080582903376
3.1267605359604,3.06339092202781,1.96150224381515,3.51452606696916,2.30856716467159,1.96150224381515,2.73436750941958,6.22554803846053,2.58021682959233,3.39785848039664,2.54160199346455
2.68784749378469,2.54944517092557,2.92316158071916,4.30676415017333,3.36384159511839,1.96150224381515,2.64617479738412,5.77610313623583,1.19088756477728,2.2321626286975,3.68135118769314
3.87743156065853,3.42426265459315,2.71469474382088,4.43081679884331,4.08260930600368,2.27418561847235,3.69137633431252,6.60326608821398,3.37073817417745,3.75419892023458,3.11794990627824
3.53222564406856,2.45100509811232,3.19458313229916,2.90690105984738,2.15524450509534,2.3174737054878,3.09104245335832,6.25286681053928,3.78872478908365,4.49423862528081,3.15273602236366
4.28771595520264,3.2846635654062,1.51072193949494,2.99573227355399,3.8416005411316,1.62334081760309,2.87356463957978,6.48539830320375,2.57261223020711,3.34638914516716,2.9391619220656
3.93963817246112,3.14415227867226,2.89037175789616,4.77491296057519,3.21486780347066,3.10009228887823,3.48737507790321,5.76675727381759,2.07065303564676,3.21486780347066,4.2076732475291
4.84024230816757,4.08260930600368,5.12098335126512,5.80362780962592,4.77491296057519,2.27418561847235,3.13549421592915,5.21221466749463,1.60743590976343,3.27336401015227,4.56538931597625
3.57515068878559,2.87356463957978,3.30321697330195,4.0926765051214,2.61739583283408,1.67335123817775,3.78872478908365,6.65608364405339,3.54961738678043,3.82428409112014,2.82137888640921
3.29212628660779,2.80336038090653,2.89037175789616,2.9391619220656,2.50143595173921,2.18941639488841,2.87919845729804,6.09017802004401,2.18941639488841,3.26575941076705,4.67749084756772
4.25277179881662,3.80666248977032,2.82731362192903,5.23909800688807,3.56671182013973,3.77045944110636,4.2076732475291,7.01616115282592,2.97552956623647,3.8877303128591,3.25037449192757
3.20274644293832,2.87356463957978,2.89591193827178,4.48525988931553,2.7408400239252,2.57261223020711,3.39785848039664,5.65073325356639,2.9338568698359,3.67376581630389,2.58021682959233
1.68082790852077,2.70805020110221,2.42480272571829,5.27556037942542,3.67376581630389,3.04452243772342,3.69137633431252,5.17332087637335,2.4423470353692,3.13549421592915,1.8531680973567
4.04655389838575,3.20274644293832,2.18041745901984,3.04452243772342,3.46885603013597,2.07944154167984,3.10906095886099,6.13448205394291,1.56653041142282,2.61739583283408,4.13676527810605
2.76631910922619,3.29212628660779,2.82731362192903,4.02891675689965,2.76000994003292,2.76631910922619,3.23867845216438,6.12577688471558,2.10413415427021,2.98568193770049,2.68784749378469
3.8416005411316,3.17805383034795,2.3887627892351,4.30676415017333,2.56494935746154,1.77833644889591,2.68784749378469,6.25286681053928,2.86220088092947,3.29212628660779,2.9391619220656
3.72569342723665,2.92316158071916,2.9338568698359,4.37701409285034,2.76631910922619,2.89037175789616,3.35340671782581,5.90126627918983,3.14415227867226,3.55820113047182,2.45958884180371
3.73528582692809,3.43398720448515,2.68784749378469,4.84024230816757,3.3357695763397,3.03974915897077,3.78872478908365,5.70544775397526,2.68784749378469,3.23080439573347,3.15273602236366
4.18965474202643,3.53222564406856,2.54160199346455,2.70805020110221,2.37024374146786,2.68784749378469,3.36384159511839,5.4359030295006,1.77833644889591,3.41772668361337,4.55597994179732
4.10923317471585,3.54095932403731,0.405465108108164,6.19746193958722,3.77045944110636,3.73528582692809,4.26969744969996,6.45912167547259,3.36384159511839,3.7635229971097,2.89591193827178
4.3502779363593,3.05400118167797,4.18965474202643,4.03777421073371,3.53222564406856,3.06339092202781,3.58351893845611,6.02707297457535,1.25846098961001,2.68784749378469,4.14472076954717
4.16355963124357,3.18635263316264,0.405465108108164,4.77491296057519,2.43361335540045,3.94931879017184,4.61015772749913,7.19631196884458,3.15273602236366,4.01096295328305,2.90690105984738
4.64918707140487,3.65583960003574,3.35340671782581,3.3357695763397,4.46705688385846,2.69462718077007,3.17805383034795,6.16226161804998,3.23080439573347,3.3357695763397,2.32532457996354
4.26127043353808,3.67376581630389,3.61091791264422,4.13676527810605,2.98568193770049,3.21486780347066,3.75419892023458,5.85650356167386,1.51072193949494,2.43361335540045,2.96010509591084
4.35926964755127,4.37701409285034,3.20274644293832,3.08190996979504,2.86220088092947,2.73436750941958,3.25037449192757,5.63300229259515,2.96010509591084,3.75419892023458,3.05400118167797
4.36818122785183,3.37073817417745,2.83321334405622,5.01396308418893,3.98527346716774,2.55722731136763,3.2846635654062,6.20758348348523,3.5234150143864,4.31481788498043,3.40784192438082
3.01062088604774,3.61091791264422,3.07269331469012,3.35340671782581,2.69462718077007,2.94968833505258,3.69137633431252,5.61495126094959,3.3178157727231,3.65583960003574,1.96150224381515
4.03777421073371,3.31054301339402,3.04452243772342,3.09104245335832,2.41591377830105,3.21486780347066,3.64805745959368,5.75732324158423,1.47932922708708,2.72129542785223,4.3502779363593
5.77610313623583,5.44457987352629,2.7408400239252,6.09017802004401,4.15418456257812,3.85227300102237,4.28771595520264,5.59656839034905,3.958906591327,4.52936847257181,4.37701409285034
3.85227300102237,3.08190996979504,2.89037175789616,4.04655389838575,3.5945687746427,3.8416005411316,4.32413265625498,5.8847141771611,3.27336401015227,3.69137633431252,2.82731362192903
3.5234150143864,3.04452243772342,3.23080439573347,2.96010509591084,3.02042488614436,2.96010509591084,3.82428409112014,6.61136876590021,2.73436750941958,3.2846635654062,2.68784749378469
4.53903038348355,3.5234150143864,2.57261223020711,4.35926964755127,3.30321697330195,3.47815842279828,3.71843825635548,5.68527900309164,3.36384159511839,4.19870457754634,3.74478708605223
4.71402459090017,3.90399083373088,2.78501124223834,2.51769647261099,3.25037449192757,2.58021682959233,3.25037449192757,5.55875670260594,1.36863942588117,2.54944517092557,4.14472076954717
3.5234150143864,2.86220088092947,3.44361809754611,3.8607297110406,4.17284762371004,1.41585316336144,2.9391619220656,6.08107670579767,3.32862668882732,3.58351893845611,3.02042488614436
3.51452606696916,3.38099467434464,3.30321697330195,3.15273602236366,1.64093657949347,2.96527306606928,3.74478708605223,6.23342985266278,2.62466859216316,3.08190996979504,2.47653840011748
3.92197333628131,2.78501124223834,3.54095932403731,4.0926765051214,4.45782959808938,2.76631910922619,3.39785848039664,6.10813585391167,2.61006979274201,3.56671182013973,4.29728540621879
3.9759363311718,3.05400118167797,2.96010509591084,3.03974915897077,2.61739583283408,0.582215619852664,2.2060741926132,5.81263687956828,3.05400118167797,3.65583960003574,2.89591193827178
4.51195780426591,3.5234150143864,2.68784749378469,3.09104245335832,4.15418456257812,2.87919845729804,3.56671182013973,5.92023703781961,2.50143595173921,2.86220088092947,2.58021682959233
4.46705688385846,2.79116510781272,3.05400118167797,4.64918707140487,2.99573227355399,3.07269331469012,3.47815842279828,5.4359030295006,2.07065303564676,3.65583960003574,4.49423862528081
3.70868208141012,3.13549421592915,2.8094026953625,3.03013370027132,3.18635263316264,2.13888900032326,3.04452243772342,6.36043854663373,3.14415227867226,3.7796338173824,2.47653840011748
2.96010509591084,2.37954613413017,3.39114704580865,5.57025108203168,4.12713438504509,3.61091791264422,3.96651119071222,5.72194977861165,3.16124671203156,3.60277675506052,2.74727091425549
2.65324196460721,2.66722820658195,3.01062088604774,3.06339092202781,2.8094026953625,1.65632149833295,2.79116510781272,4.15418456257812,3.51452606696916,3.61899332664977,0.966983846189673
4.10923317471585,4.43081679884331,2.89037175789616,2.83321334405622,2.12942147398486,1.8196988379173,2.96010509591084,3.5945687746427,0.470003629245736,2.97552956623647,3.958906591327
4.26127043353808,3.18635263316264,0.797507195884188,5.99271376650841,3.87743156065853,2.42480272571829,3.39785848039664,6.26053703031059,3.8416005411316,4.51195780426591,4.0926765051214
3.34638914516716,1.41585316336144,2.99573227355399,3.25037449192757,2.82731362192903,3.20274644293832,3.69137633431252,5.81263687956828,2.00417905717929,2.78501124223834,4.84811636459848
3.87743156065853,3.45946628978613,2.7408400239252,4.66814498514948,3.43398720448515,3.16124671203156,3.39114704580865,5.53536382303124,0.765467842139571,3.37073817417745,4.01998014693324
3.39785848039664,3.27336401015227,3.29212628660779,3.58351893845611,1.89461685466776,3.08190996979504,3.73528582692809,6.44014877433612,3.16968558067743,3.9759363311718,3.39114704580865
4.46705688385846,3.21486780347066,2.94968833505258,2.90690105984738,2.57261223020711,4.52070102936164,5.15617759938691,6.75518668033753,2.32532457996354,3.02042488614436,2.84490938381941
4.84024230816757,4.65871095291612,3.17805383034795,4.17284762371004,3.60277675506052,2.02814824729229,2.9391619220656,6.04618944679723,2.85070650150373,3.26575941076705,2.9391619220656
4.00186370942794,3.31054301339402,2.76631910922619,2.63905732961526,1.28370777234479,2.9391619220656,3.58351893845611,5.76675727381759,2.40694510831829,3.16968558067743,2.74727091425549
3.55820113047182,2.66025953726586,2.30856716467159,5.30081424674662,3.25037449192757,2.17247640764703,2.86220088092947,6.29618808541461,2.28340227357727,2.40694510831829,3.54095932403731
4.13676527810605,3.1267605359604,2.80336038090653,3.20274644293832,3.11794990627824,2.45958884180371,3.66356164612965,6.47620283611065,2.22354188565359,2.98568193770049,2.86220088092947
4.10923317471585,3.11794990627824,3.3357695763397,3.10906095886099,2.36085400111802,1.78674692740451,3.03013370027132,6.84534781885352,2.9391619220656,3.89589362349826,5.12693574979242
4.44029554279786,3.16124671203156,2.9391619220656,4.11903717481247,3.08190996979504,1.98650354602057,3.48737507790321,6.58410054607154,2.33408376005342,3.36384159511839,2.68102152871429
3.7796338173824,3.11794990627824,2.42480272571829,4.66814498514948,2.8094026953625,2.02022218201986,2.61739583283408,6.63002353738352,1.71379792775834,2.41591377830105,3.73528582692809
4.19870457754634,3.36384159511839,3.44361809754611,5.29078910012725,3.41772668361337,2.36085400111802,3.3357695763397,6.05561236693173,2.92316158071916,3.45315712059287,2.40694510831829
3.25809653802148,2.61739583283408,3.1267605359604,2.58021682959233,3.49650756146648,2.12942147398486,3.45946628978613,5.95454119300338,2.77258872223978,3.41772668361337,4.44029554279786
3.5055573969864,2.57261223020711,2.54944517092557,2.90690105984738,3.8877303128591,3.38099467434464,3.94931879017184,6.68398653227401,2.40694510831829,2.87919845729804,2.07944154167984
2.99573227355399,3.91402100809082,1.88706964903238,2.8094026953625,3.35340671782581,2.87919845729804,3.46885603013597,6.47620283611065,3.06339092202781,3.8155121050473,2.85070650150373
3.85227300102237,3.11794990627824,2.89591193827178,3.3178157727231,2.76631910922619,4.14472076954717,4.60116216459055,7.63651088700945,2.98568193770049,3.65583960003574,3.25037449192757
3.73528582692809,2.50143595173921,4.49423862528081,5.33513133967075,3.9759363311718,3.23080439573347,3.7796338173824,6.01737592889248,0.815364813284194,3.37073817417745,4.4224485491728
3.75419892023458,3.3357695763397,3.09104245335832,4.22537282462851,2.54944517092557,2.17247640764703,2.79116510781272,6.33239113407858,3.10906095886099,3.40784192438082,2.17247640764703
4.13676527810605,3.10009228887823,2.30856716467159,1.94448055624572,3.54961738678043,2.76000994003292,3.16124671203156,5.76675727381759,2.51769647261099,3.58351893845611,3.93963817246112
4.63957161270542,3.48737507790321,2.37024374146786,2.61739583283408,3.93963817246112,1.75440368268429,1.81156209652423,5.47855341685097,2.70805020110221,3.15273602236366,1.74571553072665
4.35926964755127,3.18635263316264,3.23080439573347,4.10923317471585,3.80666248977032,3.09104245335832,3.23867845216438,5.66815529701305,3.48737507790321,4.43081679884331,3.3178157727231
3.85227300102237,2.7408400239252,2.19833507162025,4.79164975293071,3.1267605359604,1.88706964903238,3.02042488614436,6.17065621089301,3.06339092202781,3.61899332664977,2.3174737054878
3.61091791264422,3.1267605359604,2.89037175789616,4.95934199970871,2.25758772706331,2.8094026953625,3.11794990627824,6.49450998355501,1.95302761682418,3.3357695763397,3.03013370027132
3.87743156065853,3.47815842279828,3.54095932403731,6.05561236693173,3.72569342723665,0.943905898907128,1.45628673293993,3.3178157727231,2.66722820658195,3.31054301339402,4.31481788498043
4.37701409285034,4.14472076954717,2.99573227355399,2.98568193770049,2.66025953726586,2.29152414563462,3.49650756146648,6.18105131489335,2.33408376005342,3.22286784613774,4.00186370942794
2.86220088092947,2.36085400111802,3.73528582692809,5.65073325356639,3.90399083373088,3.16968558067743,3.53222564406856,6.43213591095077,2.56494935746154,3.25809653802148,4.35926964755127
3.73528582692809,3.38099467434464,2.66025953726586,4.4042772436087,2.484906649788,3.37073817417745,3.80666248977032,5.93885459683568,2.2321626286975,3.30321697330195,3.9759363311718
3.39114704580865,2.41591377830105,2.56494935746154,2.76631910922619,2.79116510781272,2.68784749378469,3.39114704580865,6.44014877433612,1.97823903617067,4.00186370942794,1.92861865194525
4.11903717481247,3.30321697330195,2.33408376005342,2.24918431626693,2.29152414563462,3.23080439573347,3.55820113047182,6.21560759875528,1.8531680973567,2.59525470695687,3.47815842279828
3.51452606696916,3.5055573969864,4.47619980469113,6.00017648771,4.17284762371004,2.02814824729229,2.68102152871429,7.13289683295902,2.01223279198639,3.16968558067743,2.73436750941958
4.66814498514948,4.62986279857846,4.25277179881662,5.8847141771611,4.23410650459726,2.43361335540045,3.25809653802148,6.71961683686662,1.66392609771817,2.74727091425549,1.83736998048011
3.53222564406856,1.81156209652423,3.2846635654062,5.12693574979242,3.15273602236366,3.02042488614436,3.21486780347066,6.02707297457535,2.27418561847235,3.37073817417745,3.46885603013597
3.9759363311718,3.31054301339402,3.25809653802148,4.66814498514948,3.01062088604774,2.07065303564676,4.21656219494635,5.86505062225232,2.14710019015365,3.26575941076705,3.70130197411249
3.1267605359604,3.30321697330195,3.79773385902602,5.03370056702725,3.7635229971097,2.57261223020711,3.15273602236366,6.84534781885352,2.61739583283408,3.03974915897077,4.26127043353808
3.73528582692809,3.39785848039664,2.66722820658195,3.19458313229916,0.828551817566148,2.34276688262688,3.19458313229916,7.1596806317218,3.04452243772342,4.12713438504509,4.93087032562739
4.3425058765116,3.93963817246112,3.04452243772342,3.15273602236366,1.40854497005471,1.04027671165515,1.65632149833295,3.93963817246112,2.79116510781272,3.40784192438082,4.41279829334063
4.52936847257181,4.52936847257181,3.3357695763397,3.69137633431252,1.05431202977153,3.55820113047182,4.13676527810605,6.70991391053015,1.56653041142282,2.73436750941958,3.64805745959368
4.30676415017333,3.72569342723665,4.32413265625498,5.38219885052874,4.07414185490458,3.10009228887823,3.74478708605223,7.54671023045866,2.18041745901984,2.8094026953625,3.66356164612965
3.91402100809082,3.44361809754611,3.958906591327,5.62221082096239,3.94931879017184,1.79508725932073,2.46809953147162,6.60326608821398,1.59127394180643,2.41591377830105,2.41591377830105
5.15039723647141,5.03370056702725,3.78872478908365,5.45318207710895,2.8094026953625,3.03013370027132,3.57515068878559,6.55748833133874,2.05412373369555,2.94968833505258,3.61091791264422
3.92197333628131,3.48737507790321,4.58292457704077,5.97253653722246,4.49423862528081,2.61739583283408,3.05400118167797,6.51248799585042,2.37024374146786,3.15273602236366,3.44361809754611
3.8607297110406,3.75419892023458,3.25037449192757,2.80336038090653,2.68102152871429,1.96990565461153,3.40784192438082,5.78536246164862,1.99470031322475,3.61091791264422,3.23080439573347
3.77045944110636,3.58351893845611,3.13549421592915,3.22286784613774,2.7408400239252,2.71469474382088,3.48737507790321,6.49450998355501,3.35340671782581,4.3425058765116,4.76643833358421
4.66814498514948,4.27944004589878,3.38099467434464,5.05942545826569,3.39114704580865,2.47653840011748,3.19458313229916,6.29618808541461,1.74571553072665,3.18635263316264,4.08260930600368
4.05698877567833,3.65583960003574,3.3178157727231,3.31054301339402,2.43361335540045,2.26592110862245,2.98568193770049,5.33513133967075,2.64617479738412,3.58351893845611,3.80666248977032
3.15273602236366,3.25037449192757,2.70805020110221,4.82430571590476,3.10906095886099,4.28771595520264,4.8941014778403,7.8432602297801,1.71379792775834,1.89461685466776,3.27336401015227
3.73528582692809,3.15273602236366,3.38099467434464,3.13549421592915,2.08815348228186,2.3174737054878,3.93182563272433,5.4701676234747,2.98568193770049,3.83297979808769,4.65871095291612
3.8877303128591,2.9391619220656,2.66722820658195,4.88658264542628,2.56494935746154,2.56494935746154,3.51452606696916,6.78275878880745,3.90399083373088,4.67749084756772,5.35422499848633
4.45782959808938,4.03777421073371,4.18965474202643,4.28771595520264,2.91235066461494,3.10906095886099,3.5055573969864,6.60326608821398,2.9338568698359,2.71469474382088,3.16968558067743
4.29728540621879,4.01096295328305,3.02042488614436,5.02058562494942,3.43398720448515,3.35340671782581,3.66356164612965,6.58410054607154,2.83321334405622,3.48737507790321,3.5234150143864
3.37073817417745,3.53222564406856,2.66722820658195,5.32056797548286,3.32862668882732,3.13549421592915,3.63758615972639,6.5213572335912,1.48613969608961,2.87919845729804,3.61899332664977
4.46705688385846,4.38701417618492,2.80336038090653,4.91632461462501,2.66025953726586,2.9391619220656,3.38099467434464,6.44014877433612,2.35137525716348,2.9338568698359,3.16968558067743
4.73180283692146,4.48525988931553,3.87743156065853,4.54754107315146,3.78872478908365,3.05400118167797,3.57515068878559,6.19746193958722,2.37954613413017,3.1267605359604,3.58351893845611
3.38099467434464,3.07269331469012,2.89591193827178,2.97552956623647,1.94448055624572,2.30856716467159,3.06339092202781,6.88089782481225,1.16627093714192,3.05400118167797,1.28923264827676
4.86368088113959,4.3333614626926,2.65324196460721,4.83230575857184,2.91235066461494,1.94448055624572,2.79116510781272,5.81263687956828,2.68784749378469,3.99452422693989,3.32862668882732
3.29212628660779,3.39785848039664,2.89591193827178,4.4042772436087,2.84490938381941,2.90690105984738,3.61091791264422,7.34890922949881,2.74727091425549,3.42426265459315,4.03777421073371
3.73528582692809,3.19458313229916,3.8155121050473,6.05561236693173,3.90399083373088,2.97552956623647,3.54095932403731,6.86328078888031,0.916290731874155,4.32413265625498,2.51769647261099
3.72569342723665,3.27336401015227,4.13676527810605,5.39135223251523,3.65583960003574,1.97823903617067,2.82137888640921,5.81263687956828,1.78674692740451,2.99573227355399,2.9391619220656
3.40784192438082,3.41772668361337,2.87919845729804,4.39568296112137,2.3174737054878,2.45100509811232,3.21486780347066,6.12577688471558,2.96010509591084,3.86911550441687,4.29728540621879
3.66356164612965,3.53222564406856,3.62966009445396,5.94672865326659,3.05400118167797,2.92316158071916,3.3357695763397,6.47620283611065,2.46809953147162,2.84490938381941,3.5055573969864
3.5945687746427,3.30321697330195,2.96010509591084,3.74478708605223,2.4423470353692,4.59208494643944,5.44457987352629,7.49248171058766,3.16968558067743,4.04655389838575,4.69592454925656
3.68135118769314,3.16124671203156,2.52572864430826,5.07829394257007,3.16124671203156,2.46809953147162,3.10906095886099,7.14164092682825,1.78674692740451,2.91235066461494,2.484906649788
3.89589362349826,3.37073817417745,4.13676527810605,5.7120812774709,4.55597994179732,3.58351893845611,4.10923317471585,6.57577294763378,2.45958884180371,3.54961738678043,3.8155121050473
4.24420031776648,3.7796338173824,3.25037449192757,3.1267605359604,0.887891257352457,3.10009228887823,3.77045944110636,6.67392987932107,2.28340227357727,3.20274644293832,3.40784192438082
4.99382817577987,4.47619980469113,3.31054301339402,3.03974915897077,3.05400118167797,3.5055573969864,3.86911550441687,6.65608364405339,3.02042488614436,4.03777421073371,4.63957161270542
4.50313746042294,4.13676527810605,3.16124671203156,3.44361809754611,1.62334081760309,2.24070968927596,3.45315712059287,6.36904445172661,4.0926765051214,4.84024230816757,4.7999142627806
3.69137633431252,3.61899332664977,3.39785848039664,3.70130197411249,2.57261223020711,2.27418561847235,2.37024374146786,5.44457987352629,2.2321626286975,3.2846635654062,3.63758615972639
3.56671182013973,3.16124671203156,2.57261223020711,4.76643833358421,2.66722820658195,2.68102152871429,2.86220088092947,6.23342985266278,2.29152414563462,3.70130197411249,3.78872478908365
4.95934199970871,4.55597994179732,3.38099467434464,2.66025953726586,1.8196988379173,2.46809953147162,3.22286784613774,6.46847482237924,2.17247640764703,1.95302761682418,2.10413415427021
3.53222564406856,3.5234150143864,2.68784749378469,5.20125565370491,2.45958884180371,2.53369681395743,3.23080439573347,6.18105131489335,2.39789527279837,3.44361809754611,3.8416005411316
3.26575941076705,3.57515068878559,3.8416005411316,4.52936847257181,3.02042488614436,3.5234150143864,3.93963817246112,6.39609597446757,1.44691898293633,3.89589362349826,3.92197333628131
5.38219885052874,4.88658264542628,3.16124671203156,4.88658264542628,2.83321334405622,2.9391619220656,3.62966009445396,7.05228842971444,2.05412373369555,2.89037175789616,3.14415227867226
3.65583960003574,3.20274644293832,4.05698877567833,5.90126627918983,4.03777421073371,3.71843825635548,4.38701417618492,7.11517586983111,3.51452606696916,4.35926964755127,5.12693574979242
4.27944004589878,3.70130197411249,3.3178157727231,3.8607297110406,5.39135223251523,2.70805020110221,3.25037449192757,6.84534781885352,2.58021682959233,3.19458313229916,4.15418456257812
5.04664573161929,4.66814498514948,4.57471097850338,6.05561236693173,4.08260930600368,3.21486780347066,3.79773385902602,6.40440167005485,3.53222564406856,4.2076732475291,4.19870457754634
3.54961738678043,3.25809653802148,2.9391619220656,3.20274644293832,2.07944154167984,1.37624402526639,2.60268968544438,6.36904445172661,2.40694510831829,2.89037175789616,2.22354188565359
4.7999142627806,4.44029554279786,3.3178157727231,3.10906095886099,1.7630170003624,2.2321626286975,3.43398720448515,6.57577294763378,1.67335123817775,2.96527306606928,3.46885603013597
4.45782959808938,3.96651119071222,3.03013370027132,3.66356164612965,2.8094026953625,1.86252854011626,3.32862668882732,5.48686947309263,2.34276688262688,3.10906095886099,3.70130197411249
5.05942545826569,4.58292457704077,3.36384159511839,3.25809653802148,1.87793716546911,2.60268968544438,3.10906095886099,6.02707297457535,2.1126345090356,2.99573227355399,3.72569342723665
